paper_id,title,authors,venue,year,pdf_url,proceedings_url,source_retrieved_date,selection_status,award_status,screening_level,pdf_text_retrieved,caption_candidates_extracted,analyst_caption_reviewed,visual_reviewed,pdf_title_token_check,caption_candidate_count,figure_candidates,caption_window_excerpt,excerpt_note,candidate_window_keyword_tags,retrieval_limitation,selection_note
p0035,Data Scaling Laws in NMT: The Effect of Noise and Architecture,"Yamini Bansal, Behrooz Ghorbani, Ankush Garg, Biao Zhang, Colin Cherry, Behnam Neyshabur, Orhan Firat",ICML,2022,https://proceedings.mlr.press/v162/bansal22b/bansal22b.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}]",Data scaling exponent is minimally impacted by changes to the training setup. We train a series of models on increasing amounts of,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""efficiency_or_tradeoff"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0036,Learning Stable Classifiers by Transferring Unstable Features,"Yujia Bao, Shiyu Chang, Dr.Regina Barzilay",ICML,2022,https://proceedings.mlr.press/v162/bao22a/bao22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 3}]","Transferring across tasks in Colored MNIST (Arjovsky et al., 2019). On the source task, we learn a color-invariant model that achieves oracle",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0037,Fast Composite Optimization and Statistical Recovery in Federated Learning,"Yajie Bao, Michael Crawshaw, Shan Luo, Mingrui Liu",ICML,2022,https://proceedings.mlr.press/v162/bao22b/bao22b.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 8}, {""figure"": 2, ""pdf_page"": 8}, {""figure"": 3, ""pdf_page"": 9}]","Recovery results for federated sparse linear regression problem with p = 1024 and s = 512. Except FedMiD, other methods nearly achieve",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0038,Generative Modeling for Multi-task Visual Learning,"Zhipeng Bao, Martial Hebert, Yu-Xiong Wang",ICML,2022,https://proceedings.mlr.press/v162/bao22c/bao22c.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 3}, {""figure"": 3, ""pdf_page"": 5}]",(a): Traditional multi-task learning framework that learns a shared feature representation vs. (b): our proposed multi-task oriented generative modeling that additionally learns,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""ablation_or_mechanism""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0039,Estimating the Optimal Covariance with Imperfect Mean in Diffusion Probabilistic Models,"Fan Bao, Chongxuan Li, Jiacheng Sun, Jun Zhu, Bo Zhang",ICML,2022,https://proceedings.mlr.press/v162/bao22d/bao22d.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,metadata_catalogued,False,False,False,False,not_run,0,[],,,[],PDF exceeded browser size limit,"Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0040,Representation Topology Divergence: A Method for Comparing Neural Network Representations.,"Serguei Barannikov, Ilya Trofimov, Nikita Balabin, Evgeny Burnaev",ICML,2022,https://proceedings.mlr.press/v162/barannikov22a/barannikov22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 3}, {""figure"": 3, ""pdf_page"": 5}]","Comparison of representations after the ith epoch and the final one done by RTD, 1−CKA, and disagreement of predictions. All the measures",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0041,Neural Fisher Discriminant Analysis: Optimal Neural Network Embeddings in Polynomial Time,"Burak Bartan, Mert Pilanci",ICML,2022,https://proceedings.mlr.press/v162/bartan22a/bartan22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,5,"[{""figure"": 1, ""pdf_page"": 7}, {""figure"": 2, ""pdf_page"": 7}, {""figure"": 3, ""pdf_page"": 8}, {""figure"": 4, ""pdf_page"": 8}, {""figure"": 5, ""pdf_page"": 9}]",Two spirals dataset. 0.000 0.002 0.004 0.006 projections 0 2 4,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison"", ""efficiency_or_tradeoff"", ""qualitative_outputs""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0042,Information Discrepancy in Strategic Learning,"Yahav Bechavod, Chara Podimata, Steven Wu, Juba Ziani",ICML,2022,https://proceedings.mlr.press/v162/bechavod22a/bechavod22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 9}, {""figure"": 2, ""pdf_page"": 24}]","Left, Right: evaluation on the TAIWAN-CREDIT and ADULT dataset respectively. Tables 1 and 2 contain the characteristics of groups G1, G2. Recall",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0043,Imitation Learning by Estimating Expertise of Demonstrators,"Mark Beliaev, Andy Shih, Stefano Ermon, Dorsa Sadigh, Ramtin Pedarsani",ICML,2022,https://proceedings.mlr.press/v162/beliaev22a/beliaev22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}]",Left: State embeddings encode the skills associated with states of the environment. Middle: A demonstrator’s expertise ρ at a state is a,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0044,Stochastic Contextual Dueling Bandits under Linear Stochastic Transitivity Models,"Viktor Bengs, Aadirupa Saha, Eyke Hüllermeier",ICML,2022,https://proceedings.mlr.press/v162/bengs22a/bengs22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 7}, {""figure"": 2, ""pdf_page"": 8}]","Top panel: Averaged cumulative regret of the different methods on E(d, n, G∗) (left), M(d, n, G∗) (middle) and H(d, n, G∗)",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0045,Neural Inverse Kinematic,"Raphael Bensadoun, Shir Gur, Nitsan Blau, Lior Wolf",ICML,2022,https://proceedings.mlr.press/v162/bensadoun22a/bensadoun22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 4}]","Illustration of the proposed method. Given a query input x, which is the desired end-effector position, the hypernet f maps its input",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0046,Safe Learning in Tree-Form Sequential Decision Making: Handling Hard and Soft Constraints,"Martino Bernasconi, Federico Cacciamani, Matteo Castiglioni, Alberto Marchesi, Nicola Gatti, Francesco Trovò",ICML,2022,https://proceedings.mlr.press/v162/bernasconi22a/bernasconi22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 3}, {""figure"": 2, ""pdf_page"": 5}]",Example of an SDMC representing a Kuhn Poker game with 3 ranks and an additional action (forfeit). Black rounded nodes represent decision,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0047,Optimizing Sequential Experimental Design with Deep Reinforcement Learning,"Tom Blau, Edwin V. Bonilla, Iadine Chades, Amir Dezfouli",ICML,2022,https://proceedings.mlr.press/v162/blau22a/blau22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,5,"[{""figure"": 1, ""pdf_page"": 6}, {""figure"": 2, ""pdf_page"": 6}, {""figure"": 3, ""pdf_page"": 7}, {""figure"": 4, ""pdf_page"": 7}, {""figure"": 5, ""pdf_page"": 8}]","EIG for the source location problem, estimated using SPCE with L = 1e6. Trendlines are means and shaded regions are standard errors",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0048,Generalized Results for the Existence and Consistency of the MLE in the Bradley-Terry-Luce Model,"Heejong Bong, Alessandro Rinaldo",ICML,2022,https://proceedings.mlr.press/v162/bong22a/bong22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 5}]","Shape of the proxy function, h, and its square. (a) The absolute value of h(x) is smaller than |x| 2 , and",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0049,How to Train Your Wide Neural Network Without Backprop: An Input-Weight Alignment Perspective,"Akhilan Boopathy, Ila Fiete",ICML,2022,https://proceedings.mlr.press/v162/boopathy22a/boopathy22a.pdf,https://proceedings.mlr.press/v162/,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 5}, {""figure"": 2, ""pdf_page"": 6}, {""figure"": 3, ""pdf_page"": 7}, {""figure"": 4, ""pdf_page"": 8}]",Alignment scores at different layers of convolutional neural networks with different layer widths trained on the CIFAR-10 (8 layers) and KMNIST (4,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
